name,Year,Data Health Birth Rate,Data Health Death Rate,Data Health Fertility Rate,Data Health Life Expectancy at Birth  Female,Data Health Life Expectancy at Birth Male,Data Health Life Expectancy at Birth Total,Data Health Population Growth,Data Health Total Population,Data Infrastructure Mobile Cellular Subscriptions,Data Infrastructure Mobile Cellular Subscriptions per 100 People,Data Infrastructure Telephone Lines,Data Infrastructure Telephone Lines per 100 People,Data Rural Development Agricultural Land,Data Rural Development Agricultural Land Percent,Data Rural Development Arable Land,Data Rural Development Arable Land Percent,Data Rural Development Land Area,Data Rural Development Rural Population,Data Rural Development Rural Population Growth,Data Rural Development Surface Area,Data Urban Development Population Density,Data Urban Development Urban Population Percent,Data Urban Development Urban Population Percent Growth,geo,Region,imageUrl
Somalia,1998,49.659,17.16,7.687,50.575,47.45399999999999,48.97643902,2.92273772,6673254.0,0.0,0.0,15000.0,0.224777897,440660.0,70.24261166,0.156295564,1.662575318,627340.0,4528003,2.39064933,637660.0,10.63738005,32.147,4.0552035360000005,som,Sub-Saharan Africa,https://www.worldometers.info/img/flags/so-flag.gif
Somalia,1999,49.426,16.532,7.678,51.367,48.236999999999995,49.76382927,3.4135003719999997,6904978.0,0.0,0.0,23000.0,0.33309302399999996,440670.0,70.24420569,0.151050445,1.662575318,627340.0,4660101,2.8756118280000003,637660.0,11.00675551,32.510999999999996,4.539416942,som,Sub-Saharan Africa,https://www.worldometers.info/img/flags/so-flag.gif
Somalia,2000,49.083999999999996,16.011,7.651,52.007,48.872,50.40126829,3.4736040710000005,7149044.0,0.0,0.0,24000.0,0.33570922200000003,440670.0,70.24420569,0.145893633,1.662575318,627340.0,4798581,2.928312749,637660.0,11.39580451,32.878,4.596159875,som,Sub-Saharan Africa,https://www.worldometers.info/img/flags/so-flag.gif
Somalia,2001,48.668,15.607999999999999,7.61,52.483999999999995,49.349,50.87826829,3.252860332,7385416.0,80000.0,1.083215895,25000.0,0.33850496700000005,440670.0,70.24420569,0.14122427199999998,1.662575318,627340.0,4929987,2.701610193,637660.0,11.77258903,33.247,4.368916137,som,Sub-Saharan Africa,https://www.worldometers.info/img/flags/so-flag.gif
Somalia,2002,48.223,15.308,7.556,52.827,49.695,51.22280488,2.985933897,7609265.0,85000.0,1.117059269,35000.0,0.459965581,440710.0,70.25058182,0.137332581,1.665763382,627340.0,5051258,2.430097004,637660.0,12.12941148,33.617,4.092694827,som,Sub-Saharan Africa,https://www.worldometers.info/img/flags/so-flag.gif
Somalia,2003,47.791000000000004,15.062000000000001,7.495,53.104,49.976000000000006,51.50185366,2.807522876,7825924.0,100000.0,1.277804385,35000.0,0.447231535,442260.0,70.49765677,0.153336526,1.912838333,627340.0,5165892,2.244046736,637660.0,12.47477285,33.99,3.910971313,som,Sub-Saharan Africa,https://www.worldometers.info/img/flags/so-flag.gif
Somalia,2004,47.401,14.829,7.428999999999999,53.372,50.248000000000005,51.77190244,2.670190657,8037706.0,200000.0,2.488272151,100000.0,1.244136076,442760.0,70.57735837,0.155517009,1.992539931,627340.0,5275066,2.09134026,637660.0,12.81236012,34.371,3.78485915,som,Sub-Saharan Africa,https://www.worldometers.info/img/flags/so-flag.gif
Somalia,2005,47.065,14.595,7.361000000000001,53.653,50.528999999999996,52.05290244,2.606523882,8249965.0,500000.0,6.060631772000001,100000.0,1.212126354,443770.0,70.73835559999999,0.163637058,2.151943125,627340.0,5382277,2.01203277,637660.0,13.15070775,34.76,3.7319385919999997,som,Sub-Saharan Africa,https://www.worldometers.info/img/flags/so-flag.gif
Somalia,2006,46.773999999999994,14.350999999999999,7.292000000000001,53.958,50.83,52.35585366,2.595997417,8466938.0,500000.0,5.905322562,100000.0,1.181064512,443770.0,70.73835559999999,0.15944370900000002,2.151943125,627340.0,5490301,1.987156214,637660.0,13.49656964,35.156,3.728800956,som,Sub-Saharan Africa,https://www.worldometers.info/img/flags/so-flag.gif
Somalia,2007,46.503,14.094000000000001,7.218999999999999,54.288000000000004,51.153999999999996,52.68278049,2.573596206,8687671.0,550000.0,6.33081064,100000.0,1.15105648,441680.0,70.40520292,0.131220439,1.817196417,627340.0,5598248,1.947061067,637660.0,13.848425099999998,35.561,3.719020232,som,Sub-Saharan Africa,https://www.worldometers.info/img/flags/so-flag.gif
Somalia,2008,46.216,13.83,7.14,54.629,51.485,53.01865854,2.5364853430000003,8910851.0,600000.0,6.733363626,100000.0,1.1222272709999999,440280.0,70.18203845,0.112222727,1.5940319440000001,627340.0,5705261,1.893503996,637660.0,14.20418115,35.974000000000004,3.6911818710000004,som,Sub-Saharan Africa,https://www.worldometers.info/img/flags/so-flag.gif
Somalia,2009,45.887,13.565999999999999,7.056,54.971000000000004,51.815,53.354512199999995,2.541897446,9140259.0,627000.0,6.859761851,100000.0,1.094060901,441280.0,70.34144164,0.120346699,1.753435139,627340.0,5813753,1.8837585959999998,637660.0,14.56986483,36.394,3.70263431,som,Sub-Saharan Africa,https://www.worldometers.info/img/flags/so-flag.gif
Somalia,2010,45.512,13.302,6.965,55.313,52.143,53.68934146,2.598208161,9380854.0,641000.0,6.833066584,100000.0,1.066001027,441290.0,70.34303567,0.11726011300000001,1.753435139,627340.0,5926542,1.921458875,637660.0,14.95338094,36.823,3.77008018,som,Sub-Saharan Africa,https://www.worldometers.info/img/flags/so-flag.gif
Somalia,2011,45.095,13.037,6.869,55.655,52.47,54.02365854,2.685323445,9636173.0,648200.0,6.726736849,100000.0,1.037756379,441290.0,70.34303567,0.114153202,1.753435139,627340.0,6045831,1.9928037280000002,637660.0,15.36036758,37.259,3.8624156889999997,som,Sub-Saharan Africa,https://www.worldometers.info/img/flags/so-flag.gif
Somalia,2012,44.652,12.774000000000001,6.769,55.998000000000005,52.79600000000001,54.35795122,2.780868341,9907903.0,1800000.0,18.16731553,90000.0,0.9083657759999999,441290.0,70.34303567,0.111022484,1.753435139,627340.0,6172425,2.0722847890000002,637660.0,15.79351388,37.702,3.9628326389999997,som,Sub-Saharan Africa,https://www.worldometers.info/img/flags/so-flag.gif
Somalia,2013,44.20399999999999,12.515,6.667000000000001,56.34,53.121,54.6912439,2.857782613,10195134.0,2300000.0,22.55978195,70000.0,0.686602059,441290.0,70.34303567,0.107894609,1.753435139,627340.0,6305385,2.131223871,637660.0,16.25136927,38.153,4.046884215,som,Sub-Saharan Africa,https://www.worldometers.info/img/flags/so-flag.gif
Peru,1980,36.64,10.254000000000001,5.153,61.493,57.544,59.47034146,2.629689847,16889710.0,0.0,0.0,287000.0,1.69925949,186300.0,14.5546875,0.187747451,2.47734375,1280000.0,6087051,0.926730884,1285220.0,13.19508594,63.96,3.6021989989999996,per,Latin America & Caribbean,https://www.worldometers.info/img/flags/pe-flag.gif
Peru,1981,35.833,9.892999999999999,5.0089999999999995,62.137,58.089,60.06363415,2.565040788,17328542.0,0.0,0.0,302815.0,1.747492663,186790.0,14.59296875,0.185820596,2.515625,1280000.0,6138809,0.846702141,1285220.0,13.53792344,64.574,3.520435392,per,Latin America & Caribbean,https://www.worldometers.info/img/flags/pe-flag.gif
Peru,1982,35.03,9.539,4.8660000000000005,62.783,58.636,60.65892683,2.495507753,17766418.0,0.0,0.0,321651.0,1.810443726,187040.0,14.6125,0.18264796,2.53515625,1280000.0,6185911,0.7643537429999999,1285220.0,13.88001406,65.182,3.432659212,per,Latin America & Caribbean,https://www.worldometers.info/img/flags/pe-flag.gif
Peru,1983,34.268,9.201,4.729,63.425,59.178000000000004,61.24970732,2.4303947,18203502.0,0.0,0.0,331497.0,1.821061684,187540.0,14.6515625,0.18045978199999999,2.56640625,1280000.0,6260184,1.193529082,1285220.0,14.22148594,65.61,3.084870524,per,Latin America & Caribbean,https://www.worldometers.info/img/flags/pe-flag.gif
Peru,1984,33.575,8.887,4.598,64.056,59.711000000000006,61.830512199999994,2.3752359569999997,18641054.0,0.0,0.0,361620.0,1.939911767,188020.0,14.6890625,0.178798903,2.60390625,1280000.0,6332180,1.1434991,1285220.0,14.56332344,66.031,3.0148506860000004,per,Latin America & Caribbean,https://www.worldometers.info/img/flags/pe-flag.gif
Peru,1985,32.959,8.597999999999999,4.475,64.673,60.233999999999995,62.39936585,2.333631347,19081183.0,0.0,0.0,384281.0,2.013926495,188530.0,14.72890625,0.176823418,2.6359375,1280000.0,6401928,1.095462635,1285220.0,14.90717422,66.449,2.9646727680000002,per,Latin America & Caribbean,https://www.worldometers.info/img/flags/pe-flag.gif
Peru,1986,32.414,8.335,4.36,65.27199999999999,60.748000000000005,62.95482927,2.300327276,19525200.0,0.0,0.0,412819.0,2.114288202,188650.0,14.73828125,0.172904759,2.6375,1280000.0,6469870,1.055682058,1285220.0,15.2540625,66.86399999999999,2.922928616,per,Latin America & Caribbean,https://www.worldometers.info/img/flags/pe-flag.gif
Peru,1987,31.921,8.095,4.25,65.84899999999999,61.251999999999995,63.49443902,2.268833989,19973258.0,0.0,0.0,445317.0,2.229566153,188940.0,14.7609375,0.169476607,2.64453125,1280000.0,6535849,1.01462389,1285220.0,15.60410781,67.277,2.884605427,per,Latin America & Caribbean,https://www.worldometers.info/img/flags/pe-flag.gif
Peru,1988,31.445999999999998,7.874,4.144,66.404,61.748000000000005,64.01921951,2.231909401,20424055.0,0.0,0.0,454100.0,2.2233586819999998,189190.0,14.78046875,0.16647037,2.65625,1280000.0,6599625,0.9710574759999999,1285220.0,15.95629297,67.687,2.8394783130000003,per,Latin America & Caribbean,https://www.worldometers.info/img/flags/pe-flag.gif
Peru,1989,30.96,7.667000000000001,4.038,66.94,62.239,64.53217073,2.18731009,20875714.0,0.0,0.0,489400.0,2.344350952,189290.0,14.78828125,0.162868681,2.65625,1280000.0,6660397,0.916626315,1285220.0,16.30915156,68.095,2.788272834,per,Latin America & Caribbean,https://www.worldometers.info/img/flags/pe-flag.gif
Peru,1990,30.451,7.472,3.9330000000000003,67.46,62.725,65.0347561,2.13259755,21325690.0,0.0,0.0,530674.0,2.488425931,189390.0,14.79609375,0.15943212199999998,2.65625,1280000.0,6717806,0.858252075,1285220.0,16.66069531,68.499,2.724133773,per,Latin America & Caribbean,https://www.worldometers.info/img/flags/pe-flag.gif
Peru,1991,29.91,7.284,3.8280000000000003,67.969,63.208,65.53043902,2.07138989,21772035.0,1650.0,0.0075785290000000005,564504.0,2.5927939209999997,218360.0,17.059375,0.160756677,2.734375,1280000.0,6770885,0.787018903,1285220.0,17.00940234,68.90100000000001,2.6565481859999998,per,Latin America & Caribbean,https://www.worldometers.info/img/flags/pe-flag.gif
Peru,1992,29.333000000000002,7.103,3.722,68.47399999999999,63.69,66.02365854,2.006751651,22213359.0,5700.0,0.025660234,539914.0,2.430582426,218960.0,17.10625,0.159813741,2.7734375,1280000.0,6819501,0.715449986,1285220.0,17.35418672,69.3,2.584173387,per,Latin America & Caribbean,https://www.worldometers.info/img/flags/pe-flag.gif
Peru,1993,28.730999999999998,6.928,3.617,68.98,64.172,66.51736585,1.9448856890000001,22649612.0,21550.0,0.095145118,613711.0,2.709587255,219560.0,17.153125,0.15894312,2.8125,1280000.0,6863512,0.643296206,1285220.0,17.69500938,69.697,2.51612073,per,Latin America & Caribbean,https://www.worldometers.info/img/flags/pe-flag.gif
Peru,1994,28.116999999999997,6.757999999999999,3.514,69.492,64.653,67.01348780000001,1.8898890590000001,23081735.0,36300.0,0.157267207,673021.0,2.915816337,219660.0,17.1609375,0.15596747800000002,2.8125,1280000.0,6903978,0.587850313,1285220.0,18.03260547,70.089,2.450746809,per,Latin America & Caribbean,https://www.worldometers.info/img/flags/pe-flag.gif
Peru,1995,27.497,6.593999999999999,3.4130000000000003,70.01100000000001,65.133,67.5125122,1.8442011409999999,23511358.0,52200.0,0.222020353,772390.0,3.2851781680000003,216379.0,16.90460938,0.15320255,2.8140625,1280000.0,6930913,0.389378334,1285220.0,18.36824844,70.521,2.4586714830000003,per,Latin America & Caribbean,https://www.worldometers.info/img/flags/pe-flag.gif
Peru,1996,26.88,6.436,3.3169999999999997,70.538,65.613,68.01543902,1.803620728,23939261.0,73543.0,0.307206643,1109231.0,4.633522313,218890.0,17.10078125,0.156228716,2.921875,1280000.0,6954116,0.33421639399999997,1285220.0,18.70254766,70.95100000000001,2.411514961,per,Latin America & Caribbean,https://www.worldometers.info/img/flags/pe-flag.gif
Peru,1997,26.276,6.2829999999999995,3.2260000000000004,71.075,66.094,68.5237561,1.766827151,24365985.0,200972.0,0.824805564,1435147.0,5.889960943999999,221220.0,17.2828125,0.158417564,3.015625,1280000.0,6974276,0.289480854,1285220.0,19.03592578,71.377,2.365445989,per,Latin America & Caribbean,https://www.worldometers.info/img/flags/pe-flag.gif
Peru,1998,25.69,6.138,3.142,71.61399999999999,66.574,69.03253659,1.7246394580000002,24789855.0,421814.0,1.701558964,1645920.0,6.6394902270000005,223350.0,17.44921875,0.159742766,3.09375,1280000.0,6991235,0.242869858,1285220.0,19.36707422,71.798,2.312732779,per,Latin America & Caribbean,https://www.worldometers.info/img/flags/pe-flag.gif
Peru,1999,25.131999999999998,6.002999999999999,3.0639999999999996,72.149,67.04899999999999,69.53680488,1.6679976909999998,25206817.0,742642.0,2.9461950710000004,1555093.0,6.169335065,226030.0,17.65859375,0.163249489,3.21484375,1280000.0,7003462,0.17473766100000002,1285220.0,19.69282578,72.21600000000001,2.248499155,per,Latin America & Caribbean,https://www.worldometers.info/img/flags/pe-flag.gif
Peru,2000,24.605,5.879,2.9930000000000003,72.672,67.514,70.03009756,1.592629275,25611482.0,1013314.0,3.956483268,1688000.0,6.590793926,228260.0,17.8328125,0.16496507300000002,3.30078125,1280000.0,7009607,0.087703848,1285220.0,20.00897031,72.631,2.165646434,per,Latin America & Caribbean,https://www.worldometers.info/img/flags/pe-flag.gif
Peru,2001,24.114,5.769,2.929,73.175,67.96300000000001,70.50543902,1.505884838,26000080.0,1273857.0,4.899434925,1717117.0,6.604275832999999,231240.0,18.065625,0.169614863,3.4453125,1280000.0,7009102,-0.007204658,1285220.0,20.3125625,73.042,2.07016422,per,Latin America & Caribbean,https://www.worldometers.info/img/flags/pe-flag.gif
Peru,2002,23.658,5.675,2.872,73.645,68.388,70.95239024,1.421680122,26372358.0,1793284.0,6.799862189,1570956.0,5.956827979,231070.0,18.05234375,0.162291138,3.34375,1280000.0,7002388,-0.095835639,1285220.0,20.60340469,73.44800000000001,1.975990434,per,Latin America & Caribbean,https://www.worldometers.info/img/flags/pe-flag.gif
Peru,2003,23.234,5.598,2.82,74.079,68.78399999999999,71.36692683,1.346670957,26729909.0,2306943.0,8.630568103,1656624.0,6.19764175,211600.0,16.53125,0.136551157,2.8515625,1280000.0,6989871,-0.17891326,1285220.0,20.88274141,73.85,1.89250304,per,Latin America & Caribbean,https://www.worldometers.info/img/flags/pe-flag.gif
Peru,2004,22.835,5.5360000000000005,2.773,74.475,69.15,71.74756098,1.2766132479999999,27073334.0,2930343.0,10.82372419,1839165.0,6.793271194,212200.0,16.578125,0.134819007,2.8515625,1280000.0,6971654,-0.26096017899999996,1285220.0,21.15104219,74.249,1.815443463,per,Latin America & Caribbean,https://www.worldometers.info/img/flags/pe-flag.gif
Peru,2005,22.46,5.489,2.73,74.835,69.48899999999999,72.09680488,1.21340738,27403845.0,4092558.0,14.93424737,2193599.0,8.004712477,212800.0,16.625,0.13136842699999998,2.8125,1280000.0,6948519,-0.33239559999999996,1285220.0,21.40925391,74.64399999999999,1.7439895019999998,per,Latin America & Caribbean,https://www.worldometers.info/img/flags/pe-flag.gif
Peru,2006,22.105,5.454,2.6889999999999996,75.165,69.803,72.41860976,1.158919749,27723281.0,5583356.0,20.13959315,2402626.0,8.666456182000001,213500.0,16.6796875,0.131658298,2.8515625,1280000.0,6921394,-0.39113489100000004,1285220.0,21.65881328,75.03399999999999,1.6800415069999999,per,Latin America & Caribbean,https://www.worldometers.info/img/flags/pe-flag.gif
Peru,2007,21.768,5.426,2.65,75.473,70.1,72.72097561,1.102738049,28030688.0,9120000.0,32.53576937,2559232.0,9.130107687999999,214000.0,16.71875,0.13021442800000002,2.8515625,1280000.0,6889663,-0.45950220700000005,1285220.0,21.898975,75.421,1.61717618,per,Latin America & Caribbean,https://www.worldometers.info/img/flags/pe-flag.gif
Peru,2008,21.447,5.404,2.614,75.771,70.39,73.01487805,1.0565278009999999,28328410.0,15417247.0,54.42326978,2844309.0,10.04048233,214200.0,16.734375,0.128845918,2.8515625,1280000.0,6854625,-0.509856544,1285220.0,22.13157031,75.803,1.561742331,per,Latin America & Caribbean,https://www.worldometers.info/img/flags/pe-flag.gif
Peru,2009,21.139,5.382999999999999,2.5789999999999997,76.067,70.679,73.30729268,1.043721248,28625628.0,20951834.0,73.19257415,3075428.0,10.74361757,214300.0,16.7421875,0.12750812,2.8515625,1280000.0,6818052,-0.534980637,1285220.0,22.36377188,76.182,1.54245435,per,Latin America & Caribbean,https://www.worldometers.info/img/flags/pe-flag.gif
Peru,2010,20.84,5.362,2.545,76.368,70.971,73.60368293,1.0725445759999999,28934303.0,24700361.0,85.36705031,3548609.0,12.26436662,214400.0,16.75,0.126147846,2.8515625,1280000.0,6784515,-0.493099103,1285220.0,22.60492422,76.55199999999999,1.5570492980000001,per,Latin America & Caribbean,https://www.worldometers.info/img/flags/pe-flag.gif
Peru,2011,20.546999999999997,5.341,2.511,76.673,71.26899999999999,73.90509756,1.129026372,29262830.0,29115149.0,99.49532906,3159884.0,10.79828574,214700.0,16.7734375,0.124731613,2.8515625,1280000.0,6755324,-0.431187479,1285220.0,22.86158594,76.915,1.602092824,per,Latin America & Caribbean,https://www.worldometers.info/img/flags/pe-flag.gif
Peru,2012,20.26,5.32,2.479,76.98100000000001,71.572,74.21053659,1.19590641,29614887.0,32461415.0,109.61181450000001,3250444.0,10.97570962,215000.0,16.796875,0.123248824,2.8515625,1280000.0,6731760,-0.349430966,1285220.0,23.13663047,77.26899999999999,1.6550973180000002,per,Latin America & Caribbean,https://www.worldometers.info/img/flags/pe-flag.gif
Peru,2013,19.977,5.3020000000000005,2.448,77.286,71.877,74.51553659,1.25134582,29987800.0,29388077.0,98.00011004,3415478.0,11.38955842,243260.0,19.0046875,0.138389612,3.2421875,1280000.0,6712469,-0.28697834899999997,1285220.0,23.42796875,77.616,1.6994217580000002,per,Latin America & Caribbean,https://www.worldometers.info/img/flags/pe-flag.gif
Vanuatu,1980,39.374,10.505999999999998,5.645,59.758,56.207,57.93919512,2.83792603,112579.0,0.0,0.0,2562006.0,8.869509818,1280.0,10.50041017,0.159887723,1.47662018,12190.0,96404,2.495508428,12190.0,9.23535685,14.368,4.903439801,vut,East Asia & Pacific,https://www.worldometers.info/img/flags/nh-flag.gif
Vanuatu,1981,39.108000000000004,10.2,5.575,60.382,56.791000000000004,58.54270732,2.677483322,115634.0,0.0,0.0,1708534.0,6.349461216,1280.0,10.50041017,0.155663559,1.47662018,12190.0,98590,2.242214206,12190.0,9.485972108,14.74,5.233139525,vut,East Asia & Pacific,https://www.worldometers.info/img/flags/nh-flag.gif
Vanuatu,1982,38.812,9.918,5.502999999999999,60.966,57.363,59.12056098,2.514094125,118578.0,0.0,0.0,855062.0,3.8294126139999998,1310.0,10.74651354,0.160232084,1.558654635,12190.0,100649,2.066938003,12190.0,9.727481542,15.12,5.062127798,vut,East Asia & Pacific,https://www.worldometers.info/img/flags/nh-flag.gif
Vanuatu,1983,38.495,9.661,5.43,61.497,57.92,59.66487805,2.379169847,121433.0,0.0,0.0,1590.0,1.309364011,1320.0,10.82854799,0.156464882,1.558654635,12190.0,102601,1.9208462659999999,12190.0,9.96168991,15.508,4.91380369,vut,East Asia & Pacific,https://www.worldometers.info/img/flags/nh-flag.gif
Vanuatu,1984,38.166,9.427999999999999,5.356,61.973,58.457,60.17212195,2.2916897919999997,124248.0,0.0,0.0,1733.0,1.3947910630000002,1350.0,11.07465135,0.160968386,1.640689089,12190.0,104486,1.820541186,12190.0,10.1926169,15.905,4.820335125,vut,East Asia & Pacific,https://www.worldometers.info/img/flags/nh-flag.gif
Vanuatu,1985,37.829,9.217,5.282,62.395,58.973,60.64226829,2.264740189,127094.0,0.0,0.0,1787.0,1.406045919,1350.0,11.07465135,0.157363841,1.640689089,12190.0,106365,1.782348429,12190.0,10.42608696,16.31,4.7772784239999995,vut,East Asia & Pacific,https://www.worldometers.info/img/flags/nh-flag.gif
Vanuatu,1986,37.494,9.025,5.209,62.775,59.47,61.08219512,2.2822841719999998,130028.0,0.0,0.0,1567.0,1.20512505,1370.0,11.23872026,0.153813025,1.640689089,12190.0,108285,1.789006484,12190.0,10.66677605,16.722,4.775818064,vut,East Asia & Pacific,https://www.worldometers.info/img/flags/nh-flag.gif
Vanuatu,1987,37.171,8.844,5.141,63.131,59.951,61.50221951,2.290002301,133040.0,0.0,0.0,2047.0,1.538634997,1410.0,11.56685808,0.150330728,1.640689089,12190.0,110233,1.7829667169999999,12190.0,10.91386382,17.143,4.777563973,vut,East Asia & Pacific,https://www.worldometers.info/img/flags/nh-flag.gif
Vanuatu,1988,36.868,8.67,5.078,63.483999999999995,60.42,61.91463415,2.295313069,136129.0,0.0,0.0,2200.0,1.616114127,1430.0,11.73092699,0.146919466,1.640689089,12190.0,112207,1.774907231,12190.0,11.16726825,17.573,4.7731031239999995,vut,East Asia & Pacific,https://www.worldometers.info/img/flags/nh-flag.gif
Vanuatu,1989,36.585,8.495,5.022,63.854,60.882,62.3317561,2.352212638,139369.0,0.0,0.0,2300.0,1.650295259,1470.0,12.05906481,0.143503936,1.640689089,12190.0,114267,1.819243547,12190.0,11.43305989,18.011,4.814898661,vut,East Asia & Pacific,https://www.worldometers.info/img/flags/nh-flag.gif
Vanuatu,1990,36.321999999999996,8.316,4.971,64.248,61.339,62.75802439,2.468403732,142852.0,0.0,0.0,2400.0,1.6800604819999998,1490.0,12.22313372,0.14000504,1.640689089,12190.0,116517,1.94993699,12190.0,11.71878589,18.435,4.79513287,vut,East Asia & Pacific,https://www.worldometers.info/img/flags/nh-flag.gif
Vanuatu,1991,36.076,8.133,4.927,64.673,61.791000000000004,63.19685366,2.612373716,146633.0,0.0,0.0,2600.0,1.773134288,1520.0,12.46923708,0.136394945,1.640689089,12190.0,119191,2.269006332,12190.0,12.02895816,18.715,4.117583356,vut,East Asia & Pacific,https://www.worldometers.info/img/flags/nh-flag.gif
Vanuatu,1992,35.842,7.947,4.887,65.127,62.239,63.64778049,2.7882322139999998,150779.0,0.0,0.0,3047.0,2.020838446,1540.0,12.63330599,0.132644466,1.640689089,12190.0,122134,2.439155421,12190.0,12.36907301,18.998,4.290422136,vut,East Asia & Pacific,https://www.worldometers.info/img/flags/nh-flag.gif
Vanuatu,1993,35.609,7.76,4.85,65.598,62.68,64.10341463,2.917000111,155242.0,0.0,0.0,3565.0,2.29641463,1570.0,12.87940935,0.128831115,1.640689089,12190.0,125304,2.562398214,12190.0,12.73519278,19.285,4.414966863,vut,East Asia & Pacific,https://www.worldometers.info/img/flags/nh-flag.gif
Vanuatu,1994,35.361999999999995,7.577000000000001,4.814,66.078,63.113,64.55934146,2.9025449310000004,159814.0,0.0,0.0,4078.0,2.55171637,1590.0,13.04347826,0.125145482,1.640689089,12190.0,128532,2.543511579,12190.0,13.11025431,19.574,4.391427576,vut,East Asia & Pacific,https://www.worldometers.info/img/flags/nh-flag.gif
Vanuatu,1995,35.092,7.395,4.775,66.56,63.538000000000004,65.01214634,2.712936772,164209.0,64.0,0.038974721000000004,4414.0,2.688037805,1600.0,13.12551272,0.121796004,1.640689089,12190.0,131584,2.346753038,12190.0,13.47079573,19.868,4.2036013389999995,vut,East Asia & Pacific,https://www.worldometers.info/img/flags/nh-flag.gif
Vanuatu,1996,34.783,7.212000000000001,4.73,67.041,63.953,65.45934146,2.422774883,168236.0,121.0,0.071922775,4215.0,2.505409068,1650.0,13.53568499,0.11888062,1.640689089,12190.0,134313,2.05274661,12190.0,13.80114848,20.164,3.9014384769999997,vut,East Asia & Pacific,https://www.worldometers.info/img/flags/nh-flag.gif
Vanuatu,1997,34.42,7.025,4.677,67.517,64.359,65.8994878,2.097489537,171802.0,154.0,0.089638072,4470.0,2.601832342,1670.0,13.6997539,0.11641308,1.640689089,12190.0,136644,1.7206106559999998,12190.0,14.09368335,20.464000000000002,3.575893797,vut,East Asia & Pacific,https://www.worldometers.info/img/flags/nh-flag.gif
Vanuatu,1998,34.001999999999995,6.832000000000001,4.614,67.985,64.75399999999999,66.33009756,1.8466179880000002,175004.0,207.0,0.118283011,4800.0,2.74279445,1680.0,13.78178835,0.114283102,1.640689089,12190.0,138663,1.4667525319999999,12190.0,14.35635767,20.766,3.30943921,vut,East Asia & Pacific,https://www.worldometers.info/img/flags/nh-flag.gif
Vanuatu,1999,33.53,6.6339999999999995,4.542,68.444,65.139,66.75119512,1.7390363430000002,178074.0,220.0,0.123544145,5170.0,2.9032873969999997,1720.0,14.10992617,0.112312859,1.640689089,12190.0,140548,1.35025385,12190.0,14.60820345,21.073,3.208744559,vut,East Asia & Pacific,https://www.worldometers.info/img/flags/nh-flag.gif
Vanuatu,2000,33.009,6.431,4.459,68.889,65.513,67.15982927,1.820761445,181346.0,300.0,0.165429621,5500.0,3.03287638,1730.0,14.19196062,0.110286414,1.640689089,12190.0,142571,1.42910538,12190.0,14.87662018,21.381999999999998,3.2741683,vut,East Asia & Pacific,https://www.worldometers.info/img/flags/nh-flag.gif
Vanuatu,2001,32.443000000000005,6.227,4.368,69.319,65.875,67.555,2.026248077,185058.0,365.0,0.19723546100000003,6640.0,3.588064283,1750.0,14.35602953,0.108074225,1.640689089,12190.0,144950,1.654873413,12190.0,15.18113208,21.673000000000002,3.38001066,vut,East Asia & Pacific,https://www.worldometers.info/img/flags/nh-flag.gif
Vanuatu,2002,31.842,6.026,4.268,69.732,66.223,67.93470732,2.258452632,189285.0,350.0,0.18490635800000002,6762.0,3.5723908389999997,1770.0,14.52009844,0.105660776,1.640689089,12190.0,147731,1.900419705,12190.0,15.52789171,21.953000000000003,3.541797056,vut,East Asia & Pacific,https://www.worldometers.info/img/flags/nh-flag.gif
Vanuatu,2003,31.221999999999998,5.832000000000001,4.162,70.12899999999999,66.558,68.29995122,2.434657811,193950.0,4900.0,2.526424336,6611.0,3.408610467,1780.0,14.602132899999999,0.10311936099999999,1.640689089,12190.0,150825,2.0727171909999997,12190.0,15.91058244,22.235,3.710908913,vut,East Asia & Pacific,https://www.worldometers.info/img/flags/nh-flag.gif
Vanuatu,2004,30.601999999999997,5.649,4.056,70.512,66.88,68.65170732,2.5463195709999997,198952.0,7800.0,3.920543649,6540.0,3.287225059,1800.0,14.766201800000001,0.10052676,1.640689089,12190.0,154146,2.1779980919999997,12190.0,16.32091879,22.521,3.823918367,vut,East Asia & Pacific,https://www.worldometers.info/img/flags/nh-flag.gif
Vanuatu,2005,29.999000000000002,5.482,3.95,70.88,67.19,68.99,2.571795008,204135.0,10504.0,5.1456144219999995,6759.0,3.311044162,1810.0,14.84823626,0.09797438,1.640689089,12190.0,157574,2.199498395,12190.0,16.74610336,22.809,3.8421221830000003,vut,East Asia & Pacific,https://www.worldometers.info/img/flags/nh-flag.gif
Vanuatu,2006,29.434,5.334,3.8510000000000004,71.234,67.491,69.31685366,2.53453629,209375.0,12692.0,6.061850746,6964.0,3.326089552,1830.0,15.01230517,0.09552238800000001,1.640689089,12190.0,161011,2.157749644,12190.0,17.1759639,23.099,3.799245446,vut,East Asia & Pacific,https://www.worldometers.info/img/flags/nh-flag.gif
Vanuatu,2007,28.925,5.207000000000001,3.76,71.577,67.785,69.6347561,2.49005269,214654.0,15000.0,6.987989975,7500.0,3.4939949869999998,1850.0,15.17637408,0.0931732,1.640689089,12190.0,164442,2.108523881,12190.0,17.60902379,23.392,3.7498306639999996,vut,East Asia & Pacific,https://www.worldometers.info/img/flags/nh-flag.gif
